user,trd_times,total_count,B_out,C_in,out_count,in_count
U812886,58,-3981.89,56,2,4559.05,577.1600000000001
U61E326,58,1529.5499999999995,55,3,5772.990000000001,7302.54
U365A26,58,12102.460000000003,23,35,401516.9,413619.36000000004
U67ED9C,58,-4452.569999999998,52,6,45606.14,41153.56999999999
U0567DB,58,687.1499999999996,30,28,16158.130000000001,16845.28
U47F64A,58,63947.81,39,19,12746.289999999999,76694.1
UE1AEEC,58,9986.419999999998,43,15,59497.31,69483.73
U53FC93,58,-3834.450000000001,33,25,28994.079999999998,25159.629999999997
U11D83D,58,-1983.830000000003,45,13,86022.36,84038.53
UFD214E,58,8002.379999999997,21,37,131610.51,139612.89
UCC8090,58,-3022.25,56,2,3324.35,302.1
U459CAA,58,57.28000000000034,52,6,3834.17,3891.45
UAAFB19,58,1651.67,46,12,7973.94,9625.609999999999
U4955C4,58,7095.420000000004,52,6,64612.72,71708.14
U7DF27A,58,20413.119999999995,42,16,107340.68,127753.8
U39C87C,58,-40054.66000000001,56,2,43386.11000000001,3331.45
UD99EB5,58,-6102.889999999997,46,12,86429.88999999998,80327.0
U0A2BA4,58,520.8000000000002,42,16,9098.05,9618.849999999997
UF91323,58,10049.629999999996,47,11,54974.44000000001,65024.07
U401198,58,-10735.080000000004,49,9,19894.28,9159.199999999999
U6ECD8B,58,-727.9599999999997,52,6,9036.43,8308.470000000001
UE51F29,58,21948.4,53,5,8987.9,30936.300000000003
UDEC2FD,58,-1444.9599999999982,41,17,44995.91999999999,43550.96
UEBCA98,58,150.23000000000138,56,2,6002.549999999998,6152.78
UBCC214,58,31663.47,39,19,118371.29,150034.75999999998
U27E0EC,58,-5780.470000000003,49,9,33834.01,28053.539999999997
UF3919F,58,25.389999999999247,48,10,22498.18,22523.57
U864687,58,61.239999999996584,45,13,68770.36999999998,68831.61
U0C0A58,57,706.6599999999994,56,1,5183.4400000000005,5890.1
UE25287,57,-138.3199999999988,52,5,18778.289999999997,18639.97
U1EFD44,57,6225.419999999958,36,21,242747.32,248972.74
U681532,57,2687.2999999999997,42,15,8806.38,11493.679999999998
UF314D7,57,-7736.589999999998,33,24,100726.83,92990.24000000002
U9ABE1B,57,-5195.28,54,3,7052.0599999999995,1856.78
UBB0617,57,615.6300000000037,38,19,93576.62,94192.25
U4EACD4,57,1321.0600000000002,50,7,27999.189999999988,29320.25
U16CC48,57,-1.8189894035458565e-12,21,36,74237.63,74237.62999999998
UBE88CE,57,13.899999999999636,50,7,17418.65,17432.55
UD52093,57,-437.3699999999999,46,11,3459.0600000000004,3021.69
UEB8791,57,-32.47,35,22,752.9700000000001,720.5
U668ED3,57,-14502.200000000003,45,12,53802.39,39300.19
U7AFB50,57,1737.4,53,4,2617.2799999999997,4354.68
U37BEBA,57,1719.0599999999988,52,5,14369.35999999999,16088.42
UEF09AA,57,-2384.66,53,4,6006.56,3621.9
U1E1A09,57,6000.640000000001,28,29,27493.97,33494.61
UFBDC88,57,54827.0,30,27,63298.0,118125.0
UCB895F,57,-131.30999999999585,44,13,28705.140000000003,28573.83
UAEF493,57,21241.54,42,15,244576.5,265818.04
UA02CA7,57,-641.6699999999964,34,23,80760.79999999999,80119.13
UB4F730,57,12078.97,42,15,31281.54,43360.51
U39E4C8,57,606.5100000000002,53,4,19623.49,20230.0
U18B878,57,-214.7800000000011,53,4,7705.840000000004,7491.06
U8D10C7,57,1438.5400000000034,48,9,51623.44999999999,53061.990000000005
U1CD364,57,-9641.589999999993,46,11,86917.63,77276.04
U0EB208,57,-2904.67,53,4,5264.67,2360.0
U2F798A,57,2633.19,43,14,4975.680000000001,7608.87
U7A14F0,57,-19784.819999999996,44,13,40816.48000000001,21031.66
U2CF444,57,-8031.119999999999,39,18,123196.5,115165.38
U30CD62,57,-286.57000000000784,36,21,112211.88000000002,111925.31
U2F56B2,57,-4197.29,41,16,15183.51,10986.220000000001
U9CDE36,57,462.20999999999935,52,5,7804.62,8266.83
UAB5E56,57,-38.01000000000113,50,7,44793.85,44755.84
UED978C,57,18207.949999999968,41,16,341786.11,359994.06
U4AF1D4,57,4486.960000000002,49,8,25876.59,30363.549999999996
UA952EE,57,21016.64,42,15,32287.099999999995,53303.74
U208E14,57,-840.4600000000004,43,14,16397.36,15556.900000000001
U4FB4E4,57,20624.55999999995,51,6,460135.14,480759.7
U2B24FE,57,-277.32000000000124,51,6,6096.120000000001,5818.799999999999
U180DF8,57,734.5199999999999,50,7,25069.05,25803.57
UF97EED,57,7504.549999999998,31,26,37229.16,44733.71
U30D4EE,57,-30803.539999999994,48,9,81862.58,51059.04000000001
UAEB413,57,8941.5,32,25,960.4,9901.9
U943C45,57,-2641.4999999999995,41,16,15232.25,12590.75
UF0A725,57,-837.9999999999945,30,27,117327.32,116489.31999999999
U20EFA2,57,1346.6899999999996,44,13,12869.31,14216.0
U3FF518,57,-177.7399999999988,51,6,34177.78,34000.04
UFB63E7,57,-48489.79,55,2,51304.79,2815.0
UD40A6E,57,-8326.929999999998,55,2,14393.93,6067.0
UB4DE8B,57,-5375.620000000004,28,29,33708.09,28332.470000000012
U45A2BD,57,-80.40999999999963,46,11,20737.539999999997,20657.129999999997
U4B8992,57,38048.28999999999,46,11,62282.549999999996,100330.84000000001
U93033A,57,1464.81,41,16,3289.1600000000003,4753.97
UCF3926,57,11054.299999999997,50,7,35749.21000000001,46803.51
UF5F18B,57,-7965.300000000003,41,16,100267.79000000001,92302.48999999999
U4295F2,57,17078.890000000014,37,20,807914.79,824993.6799999999
U0A3710,57,-1130.5099999999975,31,26,42751.37,41620.86
U2D877A,57,50393.85,40,17,20640.829999999998,71034.68000000001
UD7EBFC,57,-23870.03,52,5,33551.07,9681.04
U89AA34,57,13220.659999999998,38,19,9329.92,22550.58
U8F4AF2,57,-24646.06,43,14,45845.82,21199.760000000002
UD167A4,57,-607.760000000002,53,4,16808.72,16200.96
U9E7632,57,-932.1700000000004,50,7,2420.1300000000006,1487.96
U847CBF,57,-3095.6600000000226,50,7,79330.51,76234.84999999999
U418EF5,57,1067.89,50,7,2932.5299999999997,4000.42
U4C1E93,57,-1337.9599999999998,49,8,6395.63,5057.67
UEE463C,57,495.5399999999998,42,15,18893.93999999999,19389.480000000003
U2FAB24,57,-1895.3900000000006,53,4,7908.4000000000015,6013.01
U78F308,57,13361.140000000003,41,16,136171.3,149532.44
U6BB8E3,57,-17635.899999999998,51,6,97305.8,79669.9
U28E097,57,2797.2,28,29,12199.0,14996.2
UDBC418,57,-11285.14,50,7,17839.03,6553.889999999999
U645744,57,-9554.999999999998,29,28,143819.38,134264.38
U522106,57,-2894.0200000000004,46,11,14836.079999999998,11942.06
UB47D3C,57,-209.27000000000044,38,19,21650.61,21441.34
U72667F,56,22754.970000000016,34,22,129770.96,152525.93000000002
U0A40AE,56,913.1199999999949,50,6,31327.319999999996,32240.44
U587952,56,867.599999999999,52,4,7927.300000000001,8794.9
UD3DB3B,56,-57.720000000000255,38,18,11065.909999999998,11008.19
U48048B,56,-193.03999999999178,29,27,139340.74000000002,139147.69999999998
UFACF19,56,-14981.389999999994,52,4,15141.389999999996,160.0
U686288,56,-27.76000000000022,48,8,13659.23,13631.47
U8E2489,56,-7643.960000000003,44,12,89384.01000000001,81740.05
UE2493E,56,36974.38,41,15,52800.14,89774.52
U631780,56,-949.1199999999999,53,3,5527.56,4578.4400000000005
U7A7545,56,-2635.8099999999995,49,7,6964.53,4328.719999999999
U6EB8A6,56,690.2200000000016,46,10,36513.469999999994,37203.69
U946B73,56,-46610.25999999998,47,9,153956.65999999997,107346.4
UFAA34D,56,-11189.73,49,7,22948.440000000002,11758.71
UBCDB63,56,-13628.090000000002,46,10,63166.25,49538.159999999996
UD310D4,56,-60369.78000000001,53,3,60596.150000000016,226.37
UC00A48,56,1741.6900000000082,48,8,57941.47,59683.16
U4371DF,56,-5922.669999999999,35,21,152059.94000000006,146137.27
UB61A09,56,229.14999999999952,43,13,12951.380000000001,13180.529999999999
UE5DA69,56,-6771.639999999999,52,4,8830.76,2059.12
U3DFEC9,56,857.1100000000004,36,20,20153.650000000005,21010.760000000002
UE449AF,56,-771.6800000000017,45,11,34524.990000000005,33753.31
UE99D1F,56,-22259.13,51,5,70800.37999999999,48541.25000000001
UF3DB39,56,-19.02000000000036,47,9,19226.18,19207.16
U299735,56,177.90000000000012,53,3,3006.16,3184.0600000000004
UFFCCF3,56,8474.51,46,10,29148.17,37622.68
UE66E68,56,-39161.72,42,14,110170.08,71008.36
U391838,56,3479.5099999999998,51,5,2132.7999999999997,5612.3099999999995
U9E7E7A,56,295.0100000000002,27,29,13991.0,14286.01
U11DEB9,56,18502.86,29,27,41485.25,59988.10999999999
U620684,56,262.78000000000014,47,9,3306.870000000001,3569.6499999999996
UDFA405,56,351.84999999999997,53,3,3850.3999999999996,4202.25
UFAEA80,56,-36936.03,52,4,52281.54999999999,15345.52
UE0A854,56,1817.660000000001,42,14,25258.660000000003,27076.320000000003
U99A728,56,-5245.310000000002,48,8,21109.459999999995,15864.15
U9B33CE,56,-4755.5899999999965,40,16,214861.55,210105.96000000002
U25F160,56,5812.09,33,23,59443.31,65255.4
UE04C90,56,1464.1100000000042,52,4,21443.28,22907.39
UE61325,56,-4585.189999999998,47,9,38200.02,33614.83
UC8CD10,56,-3550.0500000000006,53,3,18565.50999999999,15015.46
U7C775F,56,30675.29,44,12,6649.620000000001,37324.91
U181B32,56,-618.6800000000062,41,15,72776.95000000001,72158.27
UEC9821,56,48062.61999999999,44,12,173712.65999999997,221775.28
UA00F01,56,97.03000000000023,53,3,996.3899999999998,1093.42
U8307A5,56,-23.860000000000582,46,10,21073.790000000005,21049.93
UA684D9,56,11192.03,47,9,5942.16,17134.19
U708001,56,666.0899999999992,31,25,49975.69,50641.78
U8061E0,56,45488.159999999996,40,16,84588.25999999998,130076.42000000001
UAF279E,56,-3907.75,50,6,4716.8600000000015,809.11
U8C672E,56,-5429.209999999999,46,10,32657.0,27227.79
UB42D3F,56,-3462.300000000001,32,24,162425.69999999998,158963.4
U728401,56,-7494.6900000000005,47,9,58922.13,51427.44
U1B7B56,56,-716.5000000000002,46,10,16195.259999999998,15478.759999999998
U996D27,56,-892.5,45,11,2063.3299999999995,1170.83
U44293E,56,39112.649999999994,48,8,17582.75,56695.399999999994
U160260,56,-9531.820000000005,45,11,82092.23999999999,72560.42
U270DAD,56,-4037.0,43,13,156231.44,152194.44
U7DF2BA,56,401.4200000000003,33,23,11325.500000000002,11726.920000000002
U42BD5C,56,5707.19000000001,27,29,451788.87,457496.06
U6D4A08,56,3241.640000000002,54,2,65274.47,68516.11
UB1EC28,56,-659.0099999999984,41,15,78087.01,77428.0
U3AEFB8,56,-322.9899999999986,52,4,8079.489999999998,7756.5
U66A5B6,56,-4096.030000000001,42,14,12957.049999999997,8861.02
UDD9446,56,-724.2400000000001,31,25,11266.75,10542.51
U512368,56,-8936.75,44,12,20745.389999999996,11808.64
UFF8772,56,720.5000000000002,47,9,11954.419999999998,12674.92
U9CABF9,56,-199.48999999999916,49,7,11440.659999999998,11241.17
U20F416,56,1965.1900000000016,41,15,55095.749999999985,57060.939999999995
U4E1820,56,3295.709999999999,38,18,39760.51,43056.22
UACACE7,56,447.360000000003,31,25,55443.85,55891.21000000001
UBDEE00,56,3408.5899999999965,40,16,258491.54,261900.13
UD6825D,56,562.0999999999995,50,6,3366.540000000001,3928.64
UF069AA,56,-30463.800000000007,49,7,30745.650000000005,281.85
U6D27AD,56,1161.1699999999998,48,8,7390.759999999999,8551.93
U12209E,56,144914.03,50,6,24063.589999999997,168977.62
UC00380,56,-97149.94,45,11,166355.29,69205.35
U245DD8,56,3022.9099999999994,37,19,2476.69,5499.600000000001
UE21A65,56,-1568.4800000000007,31,25,24083.889999999996,22515.41
UE26488,56,3134.2,52,4,11235.799999999997,14370.0
U3A925D,56,-7938.209999999997,34,22,165263.4,157325.18999999997
U8C3D38,56,27.989999999999327,43,13,15276.159999999998,15304.15
UFDAD69,56,329.1699999999999,48,8,978.4,1307.5699999999997
U616A02,56,-10311.719999999998,49,7,42769.14000000001,32457.420000000002
UBAB017,56,-1052.88,47,9,3990.5899999999997,2937.71
U6C0B75,56,3268.71,49,7,30700.109999999993,33968.82
UDCE766,56,-18032.8,49,7,62565.52000000001,44532.72
U72BF7E,56,3357.3000000000006,48,8,12903.289999999997,16260.59
U05AC02,56,-1541.3200000000008,53,3,3188.9100000000008,1647.59
UD05672,56,66.42000000000007,48,8,2464.51,2530.93
UDC1283,56,-943.5399999999936,38,18,166091.01,165147.47
UB38CF5,56,-895.9399999999973,52,4,27536.94,26641.0
U776BB5,56,-3.8400000000008845,47,9,6700.400000000001,6696.56
UDD4CE3,56,39752.01,47,9,25029.09,64781.1
UC0F58A,56,25051.58000000001,46,10,9322.32,34373.9
U162522,56,-3946.74,54,2,7046.740000000001,3100.0
U0ADFB3,56,-23726.24000000002,49,7,78456.55,54730.31
U1F25C6,56,-1171.32,51,5,3897.820000000001,2726.5
UE2442C,56,-17385.0,54,2,27004.05,9619.05
U174D64,56,832.739999999998,30,26,170977.26,171810.0
U3717E3,56,4314.579999999999,28,28,16720.18,21034.76
U535E7B,56,526.6799999999994,53,3,6505.37,7032.05
UB371EF,56,5711.850000000005,39,17,37182.54,42894.39
U2DF937,56,-2026.4999999999998,50,6,3463.44,1436.9400000000003
U5A81FA,56,-7007.96,35,21,33940.73,26932.77
U429BC3,56,173747.66999999998,27,29,48366.4,222114.07
UB7F98B,56,-4517.6799999999985,47,9,50569.6,46051.92
U240CE8,56,-3377.029999999997,53,3,33534.07000000001,30157.04
U3CCEF0,56,-4412.25,44,12,46927.229999999996,42514.979999999996
UD0029B,56,-1796.889999999999,32,24,20830.950000000004,19034.06
UC1DDD5,56,-429.2599999999973,47,9,25381.500000000004,24952.24
U1B0841,56,9576.289999999997,27,29,163493.34,173069.63000000003
UAE75D2,56,344.08000000000015,30,26,29514.440000000002,29858.52
UD4E886,56,-91532.7,42,14,162417.93,70885.23000000001
U5E65D3,56,3035.439999999999,49,7,5094.139999999999,8129.58
U1B2ABE,56,-307.0300000000003,48,8,6753.04,6446.01
U88FDAB,56,7439.639999999996,51,5,2152.330000000001,9591.97
U908F86,56,4908.790000000004,44,12,43964.189999999995,48872.98
U9800F0,56,-2266.1899999999996,42,14,20485.29,18219.1
UFD0E92,56,2715.2799999999997,47,9,21352.50000000001,24067.780000000006
UB973F5,56,16918.0,39,17,64907.34,81825.34
U545C7F,55,870.0200000000004,49,6,31256.63,32126.65
U645168,55,173.4000000000001,43,12,7707.73,7881.13
U9AF383,55,-3669.559999999999,50,5,14738.569999999996,11069.01
U137D88,55,5695.870000000002,39,16,2237.9700000000003,7933.84
UB24F50,55,-490171.04000000004,47,8,681318.36,191147.31999999998
U0B2C6D,55,3242.3399999999997,47,8,14942.72,18185.059999999998
U8B536A,55,2594.7999999999984,48,7,13844.04,16438.84
U19408D,55,43668.82,34,21,37148.86,80817.68
U15D13E,55,-1815.49,43,12,12868.75,11053.26
U95C406,55,4767.549999999997,49,6,43178.579999999994,47946.130000000005
U4D2F97,55,76678.34000000001,45,10,124906.42,201584.76
U3B02C0,55,1122.9999999999975,35,20,92238.92,93361.92
U894990,55,-178.77000000000135,43,12,22261.07,22082.3
U8007D7,55,1183.8499999999995,35,20,88387.34999999999,89571.2
U0C4689,55,882.4599999999987,47,8,13975.829999999998,14858.29
U568F41,55,-796.9399999999991,42,13,31796.94,31000.0
UD73E48,55,-4779.280000000002,47,8,20226.849999999995,15447.570000000002
UE9135B,55,1195.1500000000015,44,11,72779.0,73974.15
U5F9DF6,55,-21081.690000000006,49,6,42456.200000000004,21374.51
U8C49AB,55,17470.629999999997,42,13,20085.18,37555.81
U0EFA98,55,-2171.700000000002,50,5,99846.76,97675.06
U9E31E3,55,86.25999999999978,48,7,8678.54,8764.800000000001
UAA7AEB,55,-4431.610000000001,45,10,7277.919999999999,2846.31
UA61777,55,960.9499999999982,36,19,59153.42999999999,60114.37999999999
UC36639,55,-4152.96,52,3,19182.96,15030.0
UAB27A0,55,2694.790000000002,50,5,13005.21,15700.0
UC42760,55,-2254.03,48,7,4627.03,2373.0
UC41858,55,-13590.400000000001,51,4,19195.219999999998,5604.82
UB1B8CD,55,-2775.8600000000056,39,16,48173.66999999999,45397.81
U47F50F,55,-10.0,31,24,90010.0,90000.0
UD2AF0D,55,-1370.0800000000006,46,9,3952.250000000001,2582.17
UB1B095,55,-7489.0,30,25,23729.0,16240.0
UADD6D9,55,402.69000000000005,50,5,865.6000000000001,1268.29
UE490C0,55,81067.35000000002,42,13,6709.83,87777.18
U4CA6A8,55,1548.0999999999997,48,7,5501.530000000001,7049.629999999999
U861A43,55,-4768.670000000002,41,14,23367.73,18599.059999999998
U07392D,55,-4246.98,30,25,23146.980000000007,18900.0
UFA96BC,55,-4.749999999999987,53,2,59.90000000000004,55.15
UCE96E3,55,-661.9799999999975,47,8,50596.5,49934.52
UEA3905,55,-761.8499999999985,36,19,48887.45,48125.6
U273EA4,55,6032.900000000001,43,12,60929.6,66962.50000000001
UED7089,55,187.5599999999995,46,9,17932.239999999998,18119.8
UEF3785,55,-659.6799999999996,51,4,15916.449999999993,15256.77
U69BAD0,55,-5486.82,42,13,117597.48,112110.66
U9E9E1D,55,-9658.899999999996,50,5,27037.19,17378.29
U0D7F01,55,-7852.43,43,12,76795.53000000001,68943.09999999999
UC716F6,55,-515.3299999999999,40,15,7602.3,7086.969999999999
U705299,55,-2912.88,47,8,4668.929999999999,1756.0500000000002
UDF5719,55,-1605.29,49,6,5482.150000000001,3876.86
U1A77D5,55,-11199.74,44,11,32568.839999999997,21369.099999999995
U48F727,55,188.73000000000013,42,13,10183.739999999996,10372.470000000001
U7866D2,55,-11285.06,43,12,19485.78,8200.720000000001
UCEA179,55,-7008.799999999997,42,13,47967.91000000001,40959.11
U1C5904,55,10284.57,45,10,15771.570000000002,26056.14
U456B1E,55,180.6099999999994,52,3,4377.830000000001,4558.4400000000005
U8E955C,55,-15213.69,48,7,31815.689999999995,16602.0
U394400,55,7492.120000000003,50,5,10397.98,17890.100000000002
U3D8684,55,337.4500000000041,39,16,21297.19,21634.64
U75B99E,55,447.1399999999994,44,11,9924.55,10371.689999999999
U50A4B0,55,-1972.9400000000007,53,2,7424.39,5451.45
UA4661D,55,6939.450000000023,25,30,312536.50999999995,319475.96
UD2DDDD,55,-6239.16,53,2,12438.32,6199.16
U52B62E,55,-8518.050000000001,39,16,47855.01,39336.96
U0BDECF,55,-645.9899999999996,30,25,10869.03,10223.04
UE12FD7,55,1390.2099999999996,47,8,2723.1699999999996,4113.38
U491291,55,-1207.7299999999996,46,9,40918.38,39710.649999999994
U30C6C6,55,9.129999999999962,52,3,907.66,916.79
U53607D,55,-4.547473508864641e-13,31,24,42283.19,42283.18999999999
UB7FCA2,55,-449.52999999999963,52,3,2822.36,2372.83
U2B5E7B,55,-2267.23,53,2,4467.23,2200.0
UC8C45F,55,-33584.63999999999,43,12,222273.37999999995,188688.74
U357807,55,-2547.52,43,12,20326.570000000003,17779.050000000003
U37C1C1,55,-31933.949999999993,48,7,79582.29000000001,47648.34
UBD70AC,55,-10168.060000000003,47,8,49200.8,39032.74
UF98C00,55,86491.06999999999,35,20,43982.3,130473.36999999998
UF74714,55,2000.8500000000006,47,8,11049.299999999997,13050.15
UD3583B,55,641.9000000000001,48,7,1665.3799999999999,2307.28
UDAC76C,55,2901.8200000000015,43,12,37003.700000000004,39905.520000000004
U3B60B5,55,32084.369999999995,26,29,96558.03000000001,128642.4
U58FE37,55,52366.43999999999,46,9,61639.69000000002,114006.13
UE19FC6,55,669.7799999999875,39,16,69430.43,70100.20999999999
U2861DE,55,-2611.349999999993,41,14,758561.66,755950.31
UDEECEE,55,14662.680000000002,36,19,30120.0,44782.68
UF57E94,55,194.54999999999913,50,5,7493.700000000002,7688.25
U84E985,55,58325.81000000001,35,20,621254.5800000001,679580.39
U20643E,55,9649.690000000006,21,34,162229.66,171879.35
UD1EF0C,55,-1839.4700000000003,38,17,81126.36999999998,79286.9
U25D8F4,55,-1532.869999999999,35,20,71696.27,70163.4
UCFCF0B,55,-2488.49,48,7,9348.490000000003,6860.0
UC4BD67,55,14323.22,46,9,34065.72,48388.94
U56D2D2,55,75527.20000000001,38,17,111231.82,186759.02
U2B6E22,55,2705.25,33,22,13032.439999999999,15737.69
U182D13,55,1437.7399999999998,36,19,85147.66,86585.4
UCF156E,55,-2109.7099999999996,49,6,4770.47,2660.76
U18BA8E,55,0.0,29,26,79000.0,79000.0
U7828BF,55,1022.3999999999999,47,8,7957.669999999999,8980.07
U2FA864,55,-1091.8999999999999,52,3,4093.1999999999994,3001.3
UCABE11,55,230.82000000000045,46,9,1392.4599999999996,1623.28
UD5388B,55,-13.659999999999968,44,11,2720.9099999999994,2707.25
UF86269,55,2604.71,49,6,3939.2900000000004,6544.0
U34018B,55,2365.0299999999997,43,12,42924.340000000004,45289.37
U7B06A0,55,-79.02999999999975,49,6,7407.37,7328.34
U4EED19,55,-211.43999999999912,42,13,35016.44,34805.0
U4024D7,55,515.039999999999,52,3,8339.960000000001,8855.0
U2CADB0,55,5471.000000000002,38,17,139013.59,144484.59
U7B7470,55,318313.86000000004,40,15,116350.23000000001,434664.09
U71F579,55,-1477.3799999999999,51,4,6677.440000000001,5200.0599999999995
U3087E5,55,4405.440000000001,45,10,2061.4299999999994,6466.870000000001
U6988E5,55,19534.58999999999,37,18,57962.54999999998,77497.13999999998
U260D82,55,2734.5800000000004,41,14,4165.82,6900.4
U2A965F,55,577.9399999999919,33,22,310873.2100000001,311451.14999999997
U5CDB38,55,73.7799999999999,46,9,9212.79,9286.57
UD79EFB,55,-2466.980000000003,45,10,75541.71,73074.73000000001
UDA0B3D,55,-2467.279999999999,32,23,134718.72,132251.44
U014103,55,-416.0800000000006,33,22,22315.510000000002,21899.429999999997
U299ACC,55,-916.7000000000003,52,3,6416.700000000001,5500.0
U36ED98,55,-117604.29999999997,38,17,274565.00000000006,156960.69999999998
U7DBCD0,55,361.58000000000015,48,7,3405.71,3767.29
UBDCF39,55,407.6300000000001,30,25,15906.560000000001,16314.19
U5076B6,55,288.869999999998,46,9,16667.33,16956.2
UFF7714,55,-4242.949999999998,45,10,40560.159999999996,36317.21
UD719A5,55,-167.0700000000005,38,17,26135.52,25968.45
U705475,55,1097.9299999999998,49,6,10319.980000000001,11417.910000000002
UE720D7,55,-15159.82,52,3,28059.820000000007,12900.0
