,user,trd_times,total_count,B_out,C_in,out_count,in_count
6443,U1244309,186,-15.079999999999586,136,50,28433.12,28418.04
6444,U8132,186,-28676.920000000006,170,16,110065.19,81388.26999999999
6445,U41660,186,19136.6,153,33,105697.95000000001,124834.55000000002
6446,U13790,186,108810.68000000002,152,34,586634.5900000001,695445.2700000001
6447,U19409,186,-832.010000000005,153,33,65357.56,64525.549999999996
6448,U12714,186,-25869.479999999956,165,21,502508.72999999986,476639.2499999999
6449,U16486,186,-2509848.6,165,21,7089444.859999999,4579596.26
6450,U26501,186,-37007.37,163,23,84991.61000000002,47984.24000000001
6451,U43944,186,-109712.92000000001,139,47,530093.18,420380.26
6452,U28303,186,-15642.849999999988,159,27,250013.78,234370.93000000002
6453,U39201,186,1556.4500000000044,179,7,73104.91,74661.36000000002
6454,U20346,186,-1990.65,170,16,46229.50000000001,44238.850000000006
6455,U24494,186,-55669.730000000454,129,57,8007144.5,7951474.77
6456,U594450,186,-8514.969999999998,161,25,31726.609999999993,23211.639999999996
6457,U27844,186,-23538.22,179,7,62494.44,38956.22
6458,U31006,186,130503.46999999986,163,23,2558601.6200000006,2689105.0900000003
6459,U37274,186,155172.30000000002,109,77,480183.80999999994,635356.11
6460,U18393,185,242799.66999999995,169,16,163141.59999999998,405941.2699999999
6461,U24260,185,-237572.22999999995,134,51,595984.01,358411.78
6462,U8525,185,41607.169999999955,141,44,702971.1200000001,744578.29
6463,U24867,185,-2689.840000000003,166,19,72808.37999999999,70118.54
6464,U30423,185,-1660.2599999999995,76,109,461745.53,460085.27
6465,U9031,185,1416.6000000000113,140,45,288100.61,289517.21
6466,U14821,185,-14008.390000000001,170,15,53387.69,39379.3
6467,U8176,185,-22335.72999999999,161,24,131083.87999999998,108748.15
6468,U16738,185,138456.75,143,42,302690.03,441146.78
6469,U40911,185,1442.0299999999977,168,17,29101.929999999997,30543.959999999995
6470,U41555,185,67.69999999999982,156,29,22710.98,22778.68
6471,U32658,185,22532.779999999944,147,38,720174.1000000002,742706.8800000001
6472,U34175,185,944840.8199999998,116,69,1820892.3399999996,2765733.159999999
6473,U32668,185,-94034.95,99,86,491816.0,397781.05
6474,U21663,185,46671.94,140,45,159754.60999999993,206426.54999999993
6475,U574672,185,-1381.6700000000012,132,53,79572.96,78191.29000000001
6476,U30319,185,-2211.9000000000015,167,18,111470.74999999997,109258.84999999998
6477,U8019,185,57662.05000000002,88,97,202345.08000000002,260007.13000000003
6478,U27120,185,-55645.79000000002,148,37,733971.61,678325.82
6479,U31457,185,20693.359999999993,143,42,115925.23999999992,136618.59999999992
6480,U10003,185,-6547.100000000053,157,28,106929.94999999994,100382.84999999989
6481,U29663,185,4637.0299999999925,164,21,92641.81999999995,97278.84999999995
6482,U17540,185,4807.370000000006,136,49,694976.0499999999,699783.4199999999
6483,U680686,185,-19559.549999999992,175,10,33939.539999999986,14379.989999999994
6484,U28921,185,-109759.14999999997,145,40,338139.50999999995,228380.36
6485,U32753,185,11787.240000000014,138,47,337501.3400000001,349288.5800000001
6486,U26208,185,7486.510000000001,166,19,31073.6,38560.11
6487,U8581,185,67.74999999999238,166,19,48417.77000000002,48485.52000000001
6488,U41784,185,2538.2600000000034,156,29,1103639.44,1106177.7
6489,U28689,185,4518.159999999998,170,15,45885.85999999999,50404.01999999999
6490,U24225,185,217.13999999999507,168,17,134372.32999999996,134589.46999999994
6491,U38204,185,3128.239999999998,176,9,47103.09000000001,50231.33000000001
6492,U14595,185,36545.44999999998,176,9,110247.47999999997,146792.92999999993
6493,U14911,185,-469483.2599999999,176,9,1625764.02,1156280.7600000002
6494,U31473,185,8093.839999999982,179,6,154418.90000000005,162512.74000000005
6495,U39690,185,21402.309999999998,164,21,69306.73999999996,90709.04999999996
6496,U41069,185,-96327.50999999995,149,36,351259.14999999997,254931.64
6497,U21252,185,-7132.869999999996,153,32,293923.58,286790.71
6498,U39032,185,-11942.669999999998,169,16,65319.21,53376.54
6499,U687017,185,5.120000000002165,105,80,265064.26,265069.38
6500,U10149,185,229.58000000001277,174,11,85911.24999999955,86140.82999999957
6501,U40242,185,97201.69000000002,163,22,255661.14999999994,352862.83999999997
6502,U9078,185,25.599999999939428,162,23,1448458.28,1448483.88
6503,U25439,185,-32431.05000000001,163,22,452043.86000000004,419612.81000000006
6504,U32162,185,-482620.23,173,12,2172962.9699999997,1690342.7399999998
6505,U30049,185,-3466.1800000000308,118,67,643528.1699999998,640061.9899999998
6506,U14304,185,-34217.12999999998,154,31,159139.75000000012,124922.62000000014
6507,U664384,185,308.28999999999814,120,65,77823.39000000003,78131.68000000002
6508,U757236,185,-105.55999999999585,101,84,147165.09999999998,147059.53999999998
6509,U29723,185,-34260.200000000004,120,65,738362.6299999998,704102.4299999998
6510,U16451,185,231120.69999999998,149,36,1096338.16,1327458.8599999999
6511,U18817,185,-1353.9800000000014,168,17,69909.31999999998,68555.33999999998
6512,U43151,185,-35674.04,178,7,67311.04,31636.999999999993
6513,U9097,185,25334.130000000932,171,14,3202793.129999999,3228127.26
6514,U38392,185,-921.7700000000009,179,6,6232.49,5310.719999999999
6515,U19024,185,-257077.02000000002,142,43,1226080.2199999997,969003.1999999997
6516,U18452,185,42875.819999999985,162,23,349737.11,392612.93
6517,U22748,185,-17528.120000000003,179,6,30566.37000000001,13038.250000000007
6518,U30638,185,131583.65,172,13,48915.96000000001,180499.61
6519,U18285,185,246.74999999997078,166,19,126514.11,126760.85999999997
6520,U32460,185,-603588.5599999999,143,42,1821454.7599999998,1217866.1999999997
6521,U18034,185,-7326.349999999997,170,15,42992.14,35665.79
6522,U10024,185,-23357.500000000004,174,11,100277.81999999999,76920.31999999999
6523,U38265,184,971.3700000000005,177,7,8529.199999999997,9500.569999999998
6524,U40589,184,-52767.229999999974,170,14,140018.2700000001,87251.04000000012
6525,U30982,184,-308115.21,102,82,3651874.92,3343759.71
6526,U31341,184,-14292.940000000006,102,82,297819.44,283526.5
6527,U41946,184,-4227.270000000008,118,66,521157.24000000005,516929.97000000003
6528,U1246812,184,14.850000000000364,97,87,129921.11000000002,129935.96000000002
6529,U30849,184,-11796.7,149,35,198480.96,186684.25999999998
6530,U20086,184,-5724.969999999988,153,31,127461.35000000003,121736.38000000005
6531,U14964,184,10897.779999999995,122,62,271122.14999999997,282019.92999999993
6532,U42274,184,-277.4799999999941,146,38,87895.49,87618.01000000001
6533,U9083,184,-10250.740000000014,134,50,367803.44,357552.7
6534,U15958,184,-1873.7299999999955,175,9,22975.670000000002,21101.940000000006
6535,U25141,184,-28908.089999999866,155,29,907791.4500000003,878883.3600000005
6536,U676560,184,1628.449999999999,105,79,66045.00000000001,67673.45000000001
6537,U30713,184,-86647.51,164,20,270320.44999999995,183672.93999999994
6538,U38152,184,41.320000000000164,161,23,4017.3299999999995,4058.6499999999996
6539,U13745,184,5928.819999999998,175,9,33100.61,39029.43
6540,U31723,184,-650342.2900000004,172,12,973331.5900000004,322989.30000000005
6541,U13802,184,-54464.91000000007,153,31,1942367.46,1887902.5499999998
6542,U9382,184,-1529.779999999999,169,15,48774.74,47244.96
6543,U32562,184,-10202.089999999998,153,31,45085.17,34883.08
6544,U16593,184,-31342.02000000005,172,12,71868.44000000006,40526.42000000001
6545,U958424,184,-806.3099999999973,89,95,196609.19,195802.88
6546,U18040,184,-953.2899999999992,172,12,13641.940000000002,12688.650000000003
6547,U37760,184,7585.560000000004,162,22,324813.7399999999,332399.2999999999
6548,U1360824,184,-4778.04,121,63,38167.26,33389.22
6549,U13154,184,-22464.469999999998,165,19,64001.54000000001,41537.07000000001
6550,U12780,184,-539116.31,159,25,1747461.0,1208344.69
6551,U14335,184,35531.75000000131,132,52,3358493.589999998,3394025.3399999994
6552,U976150,184,-123.45000000000073,116,68,101980.39,101856.94
6553,U34239,184,2685.8399999999674,153,31,1059859.02,1062544.8599999999
6554,U27449,184,14127.839999999978,174,10,845018.25,859146.09
6555,U1253066,184,-12986.810000000001,103,81,188768.32,175781.51
6556,U22259,184,20861.189999999704,144,40,1266947.52,1287808.7099999997
6557,U31260,184,11845.969999999996,176,8,11291.630000000005,23137.6
6558,U29761,184,-420883.9900000001,147,37,2661259.679999999,2240375.6899999985
6559,U12587,184,-26536.91,163,21,169288.3199999999,142751.4099999999
6560,U32451,184,-14186.290000000019,161,23,264006.85,249820.55999999997
6561,U34903,184,-1601.990000000143,139,45,2941728.8099999987,2940126.8199999984
6562,U23919,184,-9877.67000000002,119,65,331259.50999999995,321381.8399999999
6563,U15163,184,-16804.419999999976,97,87,2279542.929999999,2262738.509999999
6564,U11915,184,-3465.8499999999876,143,41,129696.37999999995,126230.52999999996
6565,U9410,184,-8603.220000000005,164,20,98295.10999999999,89691.88999999998
6566,U15981,184,4944.719999999997,162,22,20600.64999999999,25545.369999999988
6567,U28071,184,-2483216.3,153,31,6690138.85,4206922.55
6568,U9937,184,-286785.79999999976,173,11,793662.8300000001,506877.0300000003
6569,U10562,184,96491.66,155,29,383561.01000000007,480052.67000000004
6570,U39796,184,-524.4699999999502,92,92,642763.4600000001,642238.9900000001
6571,U40321,184,10385.530000000008,174,10,35516.00000000001,45901.53000000001
6572,U12558,184,698528.7999999999,133,51,2255074.3899999997,2953603.1899999995
6573,U1115726,184,-338.91000000000037,159,25,8277.679999999998,7938.769999999998
6574,U24634,184,-78264.40000000002,161,23,173798.52,95534.11999999997
6575,U33125,184,35861.53,175,9,23776.86,59638.39
6576,U12755,184,14.269999999997594,176,8,10860.61,10874.879999999997
6577,U17022,184,46918.23,151,33,725286.51,772204.74
6578,U35988,184,4664.019999999993,104,80,429946.86000000004,434610.88000000006
6579,U40539,184,-37917.379999999954,138,46,153710.97000000003,115793.59000000008
6580,U25475,184,7002.180000000007,162,22,62064.53999999999,69066.72
6581,U36464,184,20253.22000000001,166,18,18707.599999999995,38960.82000000001
6582,U33604,184,-2545.2400000000052,134,50,70776.09000000001,68230.85
6583,U8259,184,-40752.770000000004,139,45,426859.93000000005,386107.16000000003
6584,U23681,184,-14136.230000000061,146,38,1222051.95,1207915.72
6585,U9639,184,-18768.83,170,14,331537.50999999995,312768.67999999993
6586,U37488,184,-1507.6500000000033,172,12,31371.460000000003,29863.809999999998
6587,U12143,184,-7323.2199999999975,180,4,10625.579999999998,3302.3600000000006
6588,U25485,184,-23442.969999999987,141,43,497111.2399999999,473668.2699999999
6589,U10164,184,28838.270000000004,166,18,29459.139999999996,58297.41
6590,U39571,184,-13058.79999999997,163,21,521169.4700000001,508110.6700000001
6591,U15566,184,9253.420000000002,167,17,63626.63000000001,72880.05000000002
6592,U14242,184,-82081.34999999996,163,21,1922953.7600000012,1840872.4100000013
6593,U37803,184,-772295.1299999997,143,41,1537642.2499999998,765347.1200000001
6594,U8942,184,20734.750000000022,173,11,65816.31999999999,86551.07
6595,U15854,184,866110.9099999999,154,30,186344.26,1052455.17
6596,U16263,184,28736.029999999984,129,55,2819427.5000000005,2848163.5300000003
6597,U24350,184,7535.539999999986,125,59,260557.15,268092.69
6598,U31214,183,5.4569682106375694e-12,93,90,101073.8,101073.8
6599,U40355,183,-49650.65000000001,159,24,411553.8300000001,361903.18000000005
6600,U8219,183,-27186.110000000022,155,28,792064.39,764878.28
6601,U36924,183,20948.839999999993,137,46,191894.5,212843.34
6602,U11550,183,2641.5700000000033,143,40,182145.77,184787.34
6603,U32715,183,-44782.399999999994,166,17,272114.81000000006,227332.41000000006
6604,U14235,183,-25480.36999999997,95,88,805264.0800000001,779783.7100000001
6605,U28708,183,-157456.96999999997,136,47,855698.03,698241.06
6606,U1167699,183,242.14999999999884,110,73,63772.94,64015.090000000004
6607,U33830,183,3297.3300000000054,80,103,322276.63999999996,325573.97
6608,U603460,183,26683.809999999965,160,23,162817.88999999996,189501.69999999992
6609,U11175,183,81406.89999999986,142,41,208110.91999999987,289517.8199999997
6610,U25310,183,-743.2900000000045,130,53,426078.9600000001,425335.6700000001
6611,U28333,183,-1614.4499999999994,169,14,21838.150000000005,20223.700000000004
6612,U30248,183,-10588.710000000008,177,6,60030.71000000001,49442.0
6613,U26989,183,-317485.29,173,10,769932.69,452447.39999999997
6614,U14169,183,-5450.769999999998,173,10,35562.74999999999,30111.979999999996
6615,U966939,183,-2005.4900000000011,98,85,102183.67,100178.18
6616,U9004,183,-74874.58000000002,149,34,320295.9100000001,245421.33000000007
6617,U32526,183,-35040.209999999985,173,10,175390.58,140350.37
6618,U30801,183,-32771.11999999998,61,122,370192.85000000003,337421.73000000004
6619,U33177,183,12560.64999999997,166,17,181799.34000000003,194359.99
6620,U31727,183,-19242.249999999985,175,8,272197.88000000006,252955.63000000006
6621,U31947,183,-58271.31999999998,161,22,412273.2200000001,354001.90000000014
6622,U26999,183,-4639.599999999998,167,16,72675.87,68036.27
6623,U41254,183,39182.29999999999,140,43,1143112.6699999995,1182294.9699999995
6624,U15559,183,-7073.949999999997,172,11,67769.48,60695.53
6625,U34512,183,7171.820000000002,162,21,84736.12999999999,91907.95
6626,U11214,183,-2255.8400000000015,164,19,64993.84000000001,62738.00000000001
6627,U606273,183,-14412.900000000009,133,50,70099.39,55686.48999999999
6628,U27965,183,45296.36999999998,130,53,1080143.4800000004,1125439.8500000003
6629,U20417,183,-9399.57999999999,144,39,131716.14,122316.56000000003
6630,U30180,183,-58657.34999999999,174,9,87929.75,29272.40000000001
6631,U12815,183,-1017.2200000000157,155,28,152735.24000000005,151718.02000000002
6632,U32312,183,39340.439999999995,144,39,83341.38,122681.82
6633,U10866,183,-3840.070000000005,151,32,113115.83999999998,109275.76999999997
6634,U36705,183,1066.6200000000138,163,20,55206.96,56273.580000000016
6635,U41636,183,64497.13000000012,117,66,8820248.81,8884745.940000001
6636,U14980,183,-50710.430000000066,163,20,992101.13,941390.7
6637,U17472,183,-8216.580000000005,163,20,102356.94999999997,94140.36999999997
6638,U34620,183,34997.28999999992,150,33,594412.69,629409.9799999999
6639,U42042,183,-10904.01,146,37,142445.89000000013,131541.88000000012
6640,U41302,183,724126.5,162,21,2631433.7899999972,3355560.2899999972
6641,U12729,183,4556.529999999999,165,18,24935.07,29491.6
6642,U35659,183,7872.770000000044,147,36,589339.9400000001,597212.7100000001
6643,U29367,183,19699.329999999994,138,45,707472.66,727171.99
6644,U26196,183,-447656.51,161,22,785000.76,337344.25
6645,U31134,183,-426.7600000000023,132,51,192789.36,192362.59999999998
6646,U24024,183,52855.119999999995,165,18,258786.24999999997,311641.37
6647,U17633,183,147138.3,151,32,838931.6900000002,986069.9900000002
6648,U34676,183,2244.3600000000033,173,10,68862.16000000002,71106.52000000002
6649,U9981,183,-1312.0199999998865,125,58,1036873.49,1035561.4700000001
6650,U13635,183,449963.36999999953,152,31,3379690.3000000003,3829653.67
6651,U28613,183,-29823.420000000002,176,7,59649.090000000004,29825.670000000002
6652,U35723,183,27657.44999999999,154,29,205261.32,232918.77
6653,U8593,183,-41044.759999999995,163,20,339587.19,298542.43
6654,U42502,183,-10006.930000000011,133,50,470719.7299999999,460712.79999999993
6655,U582173,183,147.47000000000412,100,83,68718.62,68866.09
6656,U35250,183,66322.17999999996,80,103,1509311.66,1575633.8399999999
6657,U11885,183,-7953.430000000015,142,41,363017.19,355063.76
6658,U30909,183,-722.8499999999826,161,22,192114.85,191392.00000000003
6659,U10687,183,8071.279999999995,131,52,162654.33000000002,170725.61000000002
6660,U38261,183,-471678.91000000015,102,81,1318607.0599999996,846928.1499999994
6661,U18303,183,-6040.769999999999,161,22,48372.89,42332.12
6662,U23925,183,-4932.029999999999,162,21,40130.83,35198.8
6663,U20333,183,98750.45000000036,144,39,8307472.239999999,8406222.69
6664,U19914,183,-19267.750000000022,165,18,165110.51,145842.75999999998
6665,U31722,183,-4855.66,165,18,28872.670000000002,24017.010000000002
6666,U12211,183,-5378.979999999999,157,26,355584.50999999995,350205.52999999997
6667,U14389,183,-110072.6099999999,126,57,3546324.4899999998,3436251.88
6668,U31374,183,-10548.820000000002,176,7,62818.87999999999,52270.05999999999
6669,U27027,183,6658.409999999998,179,4,63500.12000000002,70158.53000000001
6670,U36115,183,119876.90000000001,162,21,69210.65000000001,189087.55000000002
6671,U40709,183,10045.300000000008,174,9,45790.78000000003,55836.08000000004
6672,U24170,183,-37020.200000000004,154,29,257336.79999999984,220316.59999999983
6673,U32628,183,-58770.19999999998,144,39,494351.76,435581.56000000006
6674,U18753,183,-1207.0300000000097,141,42,638287.7200000001,637080.6900000001
6675,U14653,183,31856.69000000002,152,31,228879.41000000012,260736.10000000015
6676,U33943,183,461.47000000000406,152,31,245668.62000000002,246130.09000000003
